order_id,cust_id,gender,Age,Profession,first_name,last_name,prod_id,product,product_category,product_sub_category,store_name,store_address,country,order_status,delivery_type,order_date,delivery_date,review_score,price,Spending Score (1-100),Quantity
900,C_005,Male,23,Engineer,Daniel,Williams,P_1006,Laptop,Electronics,Premium,Berlin Mitte,Main St,USA,Delivered,Online,2024-01-01,2024-01-02,1,620,42,1
901,C_009,Female,45,Doctor,Debby,Black,P_1001,Smartphone,Electronics,Standard,Nicosia Mall,High St,Cyprus,Cancelled,In-Store,2024-01-02,2024-01-04,2,200,17,1
902,C_008,Male,22,Executive,Dean,Kelly,P_1002,Headphones,Accessories,Budget,Nicosia Mall,Market Rd,Cyprus,Returned,Pickup,2024-01-03,2024-01-06,3,25,62,1
903,C_014,Female,35,Executive,Hannah,Muller,P_1003,Shoes,Fashion,Premium,New York Mall,Broadway,USA,Processing,Online,2024-01-04,2024-01-08,4,350,28,1
904,C_018,Male,64,Healthcare,James,Smith,P_1004,Backpack,Fashion,Standard,Nicosia Mall,Main St,Cyprus,Delivered,In-Store,2024-01-05,2024-01-10,5,35,37,1
905,C_029,Female,29,Artist,Ramsey,Parker,P_1005,Tablet,Accessories,Budget,Nicosia Mall,High St,Cyprus,Cancelled,Pickup,2024-01-06,2024-01-12,1,499,57,1
906,C_026,Male,21,Healthcare,Michael,Canfield,P_1006,Laptop,Electronics,Premium,Amsterdam Mall,Market Rd,Australia,Returned,Online,2024-01-07,2024-01-14,2,620,8,1
907,C_028,Female,20,Engineer,Olivia,Taylor,P_1001,Smartphone,Electronics,Standard,Berlin Mitte,Broadway,Germany,Processing,In-Store,2024-01-08,2024-01-16,3,200,100,1
908,C_003,Male,33,Marketing,Ben,Johnson,P_1002,Headphones,Accessories,Budget,Amsterdam Mall,Main St,Australia,Delivered,Pickup,2024-01-09,2024-01-18,4,25,14,1
909,C_009,Female,45,Doctor,Debby,Black,P_1003,Shoes,Fashion,Premium,Nicosia Mall,High St,Cyprus,Cancelled,Online,2024-01-10,2024-01-20,5,350,50,1
910,C_008,Male,22,Executive,Dean,Kelly,P_1004,Backpack,Fashion,Standard,Nicosia Mall,Market Rd,Cyprus,Returned,In-Store,2024-01-11,2024-01-12,1,35,94,1
911,C_014,Female,35,Executive,Hannah,Muller,P_1005,Tablet,Accessories,Budget,New York Mall,Broadway,USA,Processing,Pickup,2024-01-12,2024-01-14,2,499,19,1
912,C_001,Male,37,Artist,Alex,Taylor,P_1006,Laptop,Electronics,Premium,Netherlands Mall,High St,Netherlands,Delivered,Online,2024-01-13,2024-01-16,3,620,46,1
913,C_029,Female,29,Artist,Ramsey,Parker,P_1001,Smartphone,Electronics,Standard,Nicosia Mall,High St,Cyprus,Cancelled,In-Store,2024-01-14,2024-01-18,4,200,23,1
914,C_026,Male,21,Artist,Michael,Canfield,P_1002,Headphones,Accessories,Budget,Amsterdam Mall,Market Rd,Australia,Returned,Pickup,2024-01-15,2024-01-20,5,25,93,1
915,C_028,Female,20,Engineer,Olivia,Taylor,P_1003,Shoes,Fashion,Premium,Berlin Mitte,Broadway,Germany,Processing,Online,2024-01-16,2024-01-22,1,350,41,1
916,C_005,Male,23,Engineer,Daniel,Williams,P_1004,Backpack,Fashion,Standard,Berlin Mitte,Main St,USA,Delivered,In-Store,2024-01-17,2024-01-24,2,35,20,1
917,C_009,Female,45,Doctor,Debby,Black,P_1005,Tablet,Accessories,Budget,Nicosia Mall,High St,Cyprus,Cancelled,Pickup,2024-01-18,2024-01-26,3,499,13,1
918,C_008,Male,22,Executive,Dean,Kelly,P_1006,Laptop,Electronics,Premium,Nicosia Mall,Market Rd,Cyprus,Returned,Online,2024-01-19,2024-01-28,4,620,60,1
919,C_014,Female,35,Executive,Hannah,Muller,P_1001,Smartphone,Electronics,Standard,New York Mall,Broadway,USA,Processing,In-Store,2024-01-20,2024-01-30,5,200,69,1
920,C_018,Male,64,Healthcare,James,Smith,P_1002,Headphones,Accessories,Budget,Nicosia Mall,Main St,Cyprus,Delivered,Pickup,2024-01-21,2024-01-22,1,25,65,2
921,C_029,Female,29,Artist,Ramsey,Parker,P_1003,Shoes,Fashion,Premium,Nicosia Mall,High St,Cyprus,Cancelled,Online,2024-01-22,2024-01-24,2,350,17,1
922,C_026,Male,21,Artist,Michael,Canfield,P_1004,Backpack,Fashion,Standard,Amsterdam Mall,Market Rd,Australia,Returned,In-Store,2024-01-23,2024-01-26,3,35,12,1
923,C_028,Female,20,Engineer,Olivia,Taylor,P_1005,Tablet,Accessories,Budget,Berlin Mitte,Broadway,Germany,Processing,Pickup,2024-01-24,2024-01-28,4,499,3,1
924,C_005,Male,23,Engineer,Daniel,Williams,P_1006,Laptop,Electronics,Premium,Berlin Mitte,Main St,USA,Delivered,Online,2024-01-25,2024-01-30,5,620,16,1
925,C_009,Female,45,Doctor,Debby,Black,P_1001,Smartphone,Electronics,Standard,Nicosia Mall,High St,Cyprus,Cancelled,In-Store,2024-01-26,2024-02-01,1,200,60,1
926,C_008,Male,22,Executive,Dean,Kelly,P_1002,Headphones,Accessories,Budget,Nicosia Mall,Market Rd,Cyprus,Returned,Pickup,2024-01-27,2024-02-03,2,25,78,2
927,C_014,Female,35,Executive,Hannah,Muller,P_1003,Shoes,Fashion,Premium,New York Mall,Broadway,USA,Processing,Online,2024-01-28,2024-02-05,3,350,97,1
928,C_018,Male,64,Healthcare,James,Smith,P_1004,Backpack,Fashion,Standard,Nicosia Mall,Main St,Cyprus,Delivered,In-Store,2024-01-29,2024-02-07,4,35,87,1
929,C_029,Female,29,Artist,Ramsey,Parker,P_1005,Tablet,Accessories,Budget,Nicosia Mall,High St,Cyprus,Cancelled,Pickup,2024-01-30,2024-02-09,5,499,10,1
930,C_026,Male,21,Executive,Michael,Canfield,P_1006,Laptop,Electronics,Premium,Amsterdam Mall,Market Rd,Australia,Returned,Online,2024-01-31,2024-02-01,1,620,97,1
931,C_031,Female,31,Entertainment,Tess,Ortiz,P_1001,Smartphone,Electronics,Standard,London West,Broadway,UK,Processing,In-Store,2024-02-01,2024-02-03,2,200,55,1
932,C_005,Male,23,Engineer,Daniel,Williams,P_1002,Headphones,Accessories,Budget,Berlin Mitte,Main St,USA,Delivered,Pickup,2024-02-02,2024-02-05,3,25,81,2
933,C_009,Female,45,Doctor,Debby,Black,P_1003,Shoes,Fashion,Premium,Nicosia Mall,High St,Cyprus,Cancelled,Online,2024-02-03,2024-02-07,4,350,86,1
934,C_008,Male,22,Executive,Dean,Kelly,P_1004,Backpack,Fashion,Standard,Nicosia Mall,Market Rd,Cyprus,Returned,In-Store,2024-02-04,2024-02-09,5,35,11,1
935,C_014,Female,35,Executive,Hannah,Muller,P_1005,Tablet,Accessories,Budget,New York Mall,Broadway,USA,Processing,Pickup,2024-02-05,2024-02-11,1,499,6,1
936,C_018,Male,64,Healthcare,James,Smith,P_1006,Laptop,Electronics,Premium,Nicosia Mall,Main St,Cyprus,Delivered,Online,2024-02-06,2024-02-13,2,620,81,1
937,C_029,Female,29,Artist,Ramsey,Parker,P_1001,Smartphone,Electronics,Standard,Nicosia Mall,High St,Cyprus,Cancelled,In-Store,2024-02-07,2024-02-15,3,200,1,1
938,C_026,Male,21,Entertainment,Michael,Canfield,P_1002,Headphones,Accessories,Budget,Amsterdam Mall,Market Rd,Australia,Returned,Pickup,2024-02-08,2024-02-17,4,25,72,2
939,C_028,Female,20,Engineer,Olivia,Taylor,P_1003,Shoes,Fashion,Premium,Berlin Mitte,Broadway,Germany,Processing,Online,2024-02-09,2024-02-19,5,350,73,1
940,C_015,Female,48,Doctor,Helen,Renn,P_1004,Backpack,Fashion,Standard,Berlin Mitte,Main St,USA,Delivered,In-Store,2024-02-10,2024-02-11,1,35,1,1
941,C_009,Female,45,Doctor,Debby,Black,P_1005,Tablet,Accessories,Budget,Nicosia Mall,High St,Cyprus,Cancelled,Pickup,2024-02-11,2024-02-13,2,499,29,1
942,C_008,Male,22,Executive,Dean,Kelly,P_1006,Laptop,Electronics,Premium,Nicosia Mall,Market Rd,Cyprus,Returned,Online,2024-02-12,2024-02-15,3,620,82,1
943,C_014,Female,35,Executive,Hannah,Muller,P_1001,Smartphone,Electronics,Standard,New York Mall,Broadway,USA,Processing,In-Store,2024-02-13,2024-02-17,4,200,17,1
944,C_018,Male,64,Healthcare,James,Smith,P_1002,Headphones,Accessories,Budget,Nicosia Mall,Main St,Cyprus,Delivered,Pickup,2024-02-14,2024-02-19,5,25,54,1
945,C_029,Female,29,Artist,Ramsey,Parker,P_1003,Shoes,Fashion,Premium,Nicosia Mall,High St,Cyprus,Cancelled,Online,2024-02-15,2024-02-21,1,350,8,1
946,C_026,Male,21,Artist,Michael,Canfield,P_1004,Backpack,Fashion,Standard,Amsterdam Mall,Market Rd,Australia,Returned,In-Store,2024-02-16,2024-02-23,2,35,37,1
947,C_028,Female,20,Engineer,Olivia,Taylor,P_1005,Tablet,Accessories,Budget,Berlin Mitte,Broadway,Germany,Processing,Pickup,2024-02-17,2024-02-25,3,499,69,1
948,C_016,Female,42,Entertainment,Isabel,Pearce,P_1006,Laptop,Electronics,Premium,Nicosia Mall,Main St,Cyprus,Delivered,Online,2024-02-18,2024-02-27,4,620,39,1
949,C_009,Female,45,Doctor,Debby,Black,P_1001,Smartphone,Electronics,Standard,Nicosia Mall,High St,Cyprus,Cancelled,In-Store,2024-02-19,2024-02-29,5,200,64,3
950,C_008,Male,22,Executive,Dean,Kelly,P_1002,Headphones,Accessories,Budget,Nicosia Mall,Market Rd,Cyprus,Returned,Pickup,2024-02-20,2024-02-21,1,25,52,1
951,C_014,Female,35,Executive,Hannah,Muller,P_1003,Shoes,Fashion,Premium,New York Mall,Broadway,USA,Processing,Online,2024-02-21,2024-02-23,2,350,23,1
952,C_018,Male,64,Healthcare,James,Smith,P_1004,Backpack,Fashion,Standard,Nicosia Mall,Main St,Cyprus,Delivered,In-Store,2024-02-22,2024-02-25,3,35,24,1
953,C_029,Female,29,Artist,Ramsey,Parker,P_1005,Tablet,Accessories,Budget,Nicosia Mall,High St,Cyprus,Cancelled,Pickup,2024-02-23,2024-02-27,4,499,36,1
954,C_026,Male,21,Doctor,Michael,Canfield,P_1006,Laptop,Electronics,Premium,Amsterdam Mall,Market Rd,Australia,Returned,Online,2024-02-24,2024-02-29,5,620,71,1
955,C_028,Female,20,Engineer,Olivia,Taylor,P_1001,Smartphone,Electronics,Standard,Berlin Mitte,Broadway,Germany,Processing,In-Store,2024-02-25,2024-03-02,1,200,93,1
956,C_015,Female,48,Doctor,Helen,Renn,P_1002,Headphones,Accessories,Budget,Berlin Mitte,Main St,USA,Delivered,Pickup,2024-02-26,2024-03-04,2,25,82,1
957,C_009,Female,45,Doctor,Debby,Black,P_1003,Shoes,Fashion,Premium,Nicosia Mall,High St,Cyprus,Cancelled,Online,2024-02-27,2024-03-06,3,350,49,1
958,C_008,Male,22,Executive,Dean,Kelly,P_1004,Backpack,Fashion,Standard,Nicosia Mall,Market Rd,Cyprus,Returned,In-Store,2024-02-28,2024-03-08,4,35,14,1
959,C_014,Female,35,Executive,Hannah,Muller,P_1005,Tablet,Accessories,Budget,New York Mall,Broadway,USA,Processing,Pickup,2024-02-29,2024-03-10,5,499,48,1
960,C_006,Male,25,Artist,David,Campbell,P_1006,Laptop,Electronics,Premium,Berlin Mitte,Main St,Netherlands,Delivered,Online,2024-03-01,2024-03-02,1,620,63,1
961,C_029,Female,29,Artist,Ramsey,Parker,P_1001,Smartphone,Electronics,Standard,Nicosia Mall,High St,Cyprus,Cancelled,In-Store,2024-03-02,2024-03-04,2,200,97,1
962,C_026,Male,21,Lawyer,Michael,Canfield,P_1002,Headphones,Accessories,Budget,Amsterdam Mall,Market Rd,Australia,Returned,Pickup,2024-03-03,2024-03-06,3,25,4,1
963,C_028,Female,20,Engineer,Olivia,Taylor,P_1003,Shoes,Fashion,Premium,Berlin Mitte,Broadway,Germany,Processing,Online,2024-03-04,2024-03-08,4,350,79,1
964,C_016,Female,42,Entertainment,Isabel,Pearce,P_1004,Backpack,Fashion,Standard,Nicosia Mall,Main St,Cyprus,Delivered,In-Store,2024-03-05,2024-03-10,5,35,54,1
965,C_009,Female,45,Doctor,Debby,Black,P_1005,Tablet,Accessories,Budget,Nicosia Mall,High St,Cyprus,Cancelled,Pickup,2024-03-06,2024-03-12,1,499,52,1
966,C_008,Male,22,Executive,Dean,Kelly,P_1006,Laptop,Electronics,Premium,Nicosia Mall,Market Rd,Cyprus,Returned,Online,2024-03-07,2024-03-14,2,620,56,1
967,C_014,Female,35,Executive,Hannah,Muller,P_1001,Smartphone,Electronics,Standard,New York Mall,Broadway,USA,Processing,In-Store,2024-03-08,2024-03-16,3,200,2,1
968,C_018,Male,64,Healthcare,James,Smith,P_1002,Headphones,Accessories,Budget,Nicosia Mall,Main St,Cyprus,Delivered,Pickup,2024-03-09,2024-03-18,4,25,98,2
969,C_029,Female,29,Artist,Ramsey,Parker,P_1003,Shoes,Fashion,Premium,Nicosia Mall,High St,Cyprus,Cancelled,Online,2024-03-10,2024-03-20,5,350,49,1
970,C_026,Male,21,Engineer,Michael,Canfield,P_1004,Backpack,Fashion,Standard,Amsterdam Mall,Market Rd,Australia,Returned,In-Store,2024-03-11,2024-03-12,1,35,41,1
971,C_028,Female,20,Engineer,Olivia,Taylor,P_1005,Tablet,Accessories,Budget,Berlin Mitte,Broadway,Germany,Processing,Pickup,2024-03-12,2024-03-14,2,499,30,1
972,C_015,Female,48,Doctor,Helen,Renn,P_1006,Laptop,Electronics,Premium,Berlin Mitte,Main St,USA,Delivered,Online,2024-03-13,2024-03-16,3,620,57,1
973,C_009,Female,45,Doctor,Debby,Black,P_1001,Smartphone,Electronics,Standard,Nicosia Mall,High St,Cyprus,Cancelled,In-Store,2024-03-14,2024-03-18,4,200,34,1
974,C_008,Male,22,Executive,Dean,Kelly,P_1002,Headphones,Accessories,Budget,Nicosia Mall,Market Rd,Cyprus,Returned,Pickup,2024-03-15,2024-03-20,5,25,3,1
975,C_014,Female,35,Executive,Hannah,Muller,P_1003,Shoes,Fashion,Premium,New York Mall,Broadway,USA,Processing,Online,2024-03-16,2024-03-22,1,350,23,1
976,C_001,Male,37,Artist,Alex,Taylor,P_1004,Backpack,Fashion,Standard,Netherlands Mall,Main St,Netherlands,Delivered,In-Store,2024-03-17,2024-03-24,2,35,87,1
977,C_029,Female,29,Artist,Ramsey,Parker,P_1005,Tablet,Accessories,Budget,Nicosia Mall,High St,Cyprus,Cancelled,Pickup,2024-03-18,2024-03-26,3,499,17,1
978,C_026,Male,21,Doctor,Michael,Canfield,P_1006,Laptop,Electronics,Premium,Amsterdam Mall,Market Rd,Australia,Returned,Online,2024-03-19,2024-03-28,4,620,11,1
979,C_033,Female,65,Homemaker,Venus,Garnett,P_1001,Smartphone,Electronics,Standard,London West,Broadway,UK,Processing,In-Store,2024-03-20,2024-03-30,5,200,19,1
980,C_015,Female,48,Doctor,Helen,Renn,P_1002,Headphones,Accessories,Budget,Berlin Mitte,Main St,USA,Delivered,Pickup,2024-03-21,2024-03-22,1,25,62,1
981,C_009,Female,45,Doctor,Debby,Black,P_1003,Shoes,Fashion,Premium,Nicosia Mall,High St,Cyprus,Cancelled,Online,2024-03-22,2024-03-24,2,350,51,1
982,C_008,Male,22,Executive,Dean,Kelly,P_1004,Backpack,Fashion,Standard,Nicosia Mall,Market Rd,Cyprus,Returned,In-Store,2024-03-23,2024-03-26,3,35,97,1
983,C_014,Female,35,Executive,Hannah,Muller,P_1005,Tablet,Accessories,Budget,New York Mall,Broadway,USA,Processing,Pickup,2024-03-24,2024-03-28,4,499,61,1
984,C_018,Male,64,Healthcare,James,Smith,P_1006,Laptop,Electronics,Premium,Nicosia Mall,Main St,Cyprus,Delivered,Online,2024-03-25,2024-03-30,5,620,5,1
985,C_029,Female,29,Artist,Ramsey,Parker,P_1001,Smartphone,Electronics,Standard,Nicosia Mall,High St,Cyprus,Cancelled,In-Store,2024-03-26,2024-04-01,1,200,23,1
986,C_026,Male,21,Artist,Michael,Canfield,P_1002,Headphones,Accessories,Budget,Amsterdam Mall,Market Rd,Australia,Returned,Pickup,2024-03-27,2024-04-03,2,25,53,1
987,C_028,Female,20,Engineer,Olivia,Taylor,P_1003,Shoes,Fashion,Premium,Berlin Mitte,Broadway,Germany,Processing,Online,2024-03-28,2024-04-05,3,350,40,1
988,C_015,Female,48,Doctor,Helen,Renn,P_1004,Backpack,Fashion,Standard,Berlin Mitte,Main St,USA,Delivered,In-Store,2024-03-29,2024-04-07,4,35,47,1
989,C_009,Female,45,Doctor,Debby,Black,P_1005,Tablet,Accessories,Budget,Nicosia Mall,High St,Cyprus,Cancelled,Pickup,2024-03-30,2024-04-09,5,499,84,1
990,C_008,Male,22,Executive,Dean,Kelly,P_1006,Laptop,Electronics,Premium,Nicosia Mall,Market Rd,Cyprus,Returned,Online,2024-03-31,2024-04-01,1,620,96,1
991,C_014,Female,35,Executive,Hannah,Muller,P_1001,Smartphone,Electronics,Standard,New York Mall,Broadway,USA,Processing,In-Store,2024-04-01,2024-04-03,2,200,51,1
992,C_002,Male,45,Doctor,Alexander,Smith,P_1002,Headphones,Accessories,Budget,Berlin Mitte,Main St,Germany,Delivered,Pickup,2024-04-02,2024-04-05,3,25,93,1
993,C_029,Female,29,Artist,Ramsey,Parker,P_1003,Shoes,Fashion,Premium,Nicosia Mall,High St,Cyprus,Cancelled,Online,2024-04-03,2024-04-07,4,350,24,1
994,C_026,Male,21,Artist,Michael,Canfield,P_1004,Backpack,Fashion,Standard,Amsterdam Mall,Market Rd,Australia,Returned,In-Store,2024-04-04,2024-04-09,5,35,53,1
995,C_028,Female,20,Engineer,Olivia,Taylor,P_1005,Tablet,Accessories,Budget,Berlin Mitte,Broadway,Germany,Processing,Pickup,2024-04-05,2024-04-11,1,499,74,1
996,C_021,Male,52,Healthcare,Josh,Walker,P_1006,Laptop,Electronics,Premium,Nicosia Mall,Main St,Cyprus,Delivered,Online,2024-04-06,2024-04-13,2,620,65,1
997,C_009,Female,45,Doctor,Debby,Black,P_1001,Smartphone,Electronics,Standard,Nicosia Mall,High St,Cyprus,Cancelled,In-Store,2024-04-07,2024-04-15,3,200,36,1
998,C_008,Male,22,Executive,Dean,Kelly,P_1002,Headphones,Accessories,Budget,Nicosia Mall,Market Rd,Cyprus,Returned,Pickup,2024-04-08,2024-04-17,4,25,22,1
999,C_014,Female,35,Executive,Hannah,Muller,P_1003,Shoes,Fashion,Premium,New York Mall,Broadway,USA,Processing,Online,2024-04-09,2024-04-19,5,350,95,1
1000,C_018,Male,64,Healthcare,James,Smith,P_1004,Backpack,Fashion,Standard,Nicosia Mall,Main St,Cyprus,Delivered,In-Store,2024-04-10,2024-04-11,1,35,75,1
